pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips,Cash,Credit Card,Dispute,No Charge,Pcard,Unknown,Prcard
7.0,9.05,6,19,6,1372446900,41.914616286,-87.631717366,41.962178629,-87.645378762,0.0,,17031031400.0,Cash,Dispatch Taxi Affiliation,300.0,3.0,0.0,0.16490156540315276,0.12391218399518339,0.29828060995701755,0.00452698552368753,0.1012942349777041,0.08108016122469003,0.22600425891856457
7.0,6.45,11,22,6,1416004200,41.914616286,-87.631717366,41.900221297,-87.629105186,0.0,,17031081100.0,Credit Card,Taxi Affiliation Services,480.0,8.0,2.0,0.24051265923359216,0.11811589334020177,0.10424453015353224,0.023621163855465144,0.13402031675170398,0.1153908413274197,0.26409459533808494
7.0,10.25,7,17,6,1404493200,41.914616286,-87.631717366,41.879255084,-87.642648998,0.1,,17031281900.0,Cash,Taxi Affiliation Services,780.0,28.0,0.0,0.23945221040873066,0.2031072817017174,0.10630328769394548,0.04158081497358168,0.14078982176318847,0.08089126504132815,0.18787531841750837
7.0,5.65,8,20,7,1407615300,41.914616286,-87.631717366,41.902788048,-87.62614559,1.2,,17031081202.0,Cash,,300.0,8.0,0.0,0.0910126228606277,0.31511160165527546,0.13812246697034647,0.007843831069022103,0.05016357815271456,0.14634219220897188,0.25140370708304194
7.0,8.65,3,18,1,1394390700,41.914616286,-87.631717366,41.885300022,-87.642808466,2.7,,17031280100.0,Cash,,540.0,28.0,0.0,0.2654901939632091,0.2581930951823707,0.0795064096202941,0.000510387876380173,0.15297365916989913,0.11742939955920287,0.12589685462864408
7.0,8.45,11,10,6,1448013600,41.914616286,-87.631717366,41.89503345,-87.619710672,1.9,,17031081401.0,Credit Card,Taxi Affiliation Services,720.0,8.0,3.0,0.24622617609302808,0.08452868063025717,0.27522933833599644,0.011831616184109918,0.14848305841463533,0.15580054146954284,0.07790058887243007
7.0,14.05,5,21,5,1369342800,41.914616286,-87.631717366,41.87101588,-87.631406525,5.1,,17031839000.0,Credit Card,,960.0,32.0,2.0,0.034710923265880836,0.19752345040558097,0.1276712114725392,0.13809388430714933,0.1310240086585833,0.10489886300113081,0.2660776588891355
7.0,6.85,4,9,5,1365066900,41.914616286,-87.631717366,41.899155613,-87.626210532,1.4,,17031081201.0,Credit Card,Dispatch Taxi Affiliation,480.0,8.0,2.0,0.11209053161069925,0.2803203984628819,0.16822040058437476,0.023026236972693057,0.15275430794613606,0.03733882059920606,0.2262493038240088
7.0,6.05,8,15,3,1407856500,41.914616286,-87.631717366,41.899155613,-87.626210532,0.0,,17031081201.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0,0.09985519992231826,0.2509373975218664,0.12608911299275263,0.02496296672000567,0.07769648550090547,0.16979798244996927,0.2506608548921825
7.0,7.65,6,20,7,1403381700,41.914616286,-87.631717366,41.899155613,-87.626210532,1.3,,17031081201.0,Cash,KOAM Taxi Association,660.0,8.0,0.0,0.14374410078538843,0.13505607425490598,0.00487531782781628,0.05125093490941669,0.26984392787787614,0.04999761045381726,0.3452320338907792
7.0,6.05,3,12,3,1426594500,41.914616286,-87.631717366,41.899155613,-87.626210532,1.4,,17031081201.0,Credit Card,,240.0,8.0,3.0,0.20986174123356596,0.17217199367315258,0.07887585923191737,0.1516241037726348,0.23650348271147356,0.03281337522410594,0.11814944415314976
7.0,7.65,4,16,6,1366389900,41.914616286,-87.631717366,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Choice Taxi Association,540.0,8.0,0.0,0.19530782509682748,0.15931529440336875,0.14603731088340965,0.01833428025685372,0.22273357664529003,0.07558700237191394,0.18268471034233638
7.0,8.05,12,11,1,1449399600,41.914616286,-87.631717366,41.89321636,-87.63784421,2.2,,17031081800.0,Prcard,,540.0,8.0,0.0,0.17454052591834054,0.3149861569798458,0.0979995613616788,0.029897671207672644,0.0947414173916034,0.1378399895226168,0.149994677618242
8.0,38.25,8,7,3,1377587700,41.899602111,-87.633308037,,,17.2,,,Credit Card,,3360.0,,9.56,0.3212178216407618,0.13261582983962503,0.11077090559302444,0.009534969679275281,0.12650977965985125,0.05531160001099799,0.24403909357646425
8.0,27.25,4,11,7,1397906100,41.899602111,-87.633308037,,,12.1,,,No Charge,KOAM Taxi Association,1860.0,,0.0,0.07730710406785778,0.5418554743265519,0.035349730862171275,0.013640899252781051,0.10229596149188622,0.1634429435497555,0.06610788644899625
8.0,53.05,4,20,6,1365192900,41.899602111,-87.633308037,,,0.0,,,Credit Card,Taxi Affiliation Services,3000.0,,13.3,0.29846149670474503,0.17794195103481494,0.019579503779356463,0.08628091164083998,0.04227178351893225,0.17522897687930303,0.2002353764420084
8.0,29.25,1,22,2,1389652200,41.899602111,-87.633308037,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1200.0,,0.0,0.283751842423383,0.34979943099158456,0.13779144941825996,0.020663539476554603,0.07847378149905822,0.08455967682054222,0.04496027937061747
8.0,36.04,6,17,1,1402246800,41.899602111,-87.633308037,,,17.0,,,Cash,,2460.0,,0.0,0.19488413351888256,0.15669932296229802,0.030112664632565962,0.13773717838811206,0.17245882924540445,0.22594548372432613,0.08216238752841082
8.0,26.25,7,21,4,1438204500,41.899602111,-87.633308037,,,11.8,,,Credit Card,Northwest Management LLC,1800.0,,5.25,0.19808291270163933,0.24448236675910603,0.04494822029509432,0.020922095087848813,0.10103820690502485,0.2722307740739785,0.11829542417730819
8.0,48.05,3,5,2,1396243800,41.899602111,-87.633308037,,,24.6,,,Credit Card,,1680.0,,14.41,0.12130385600051903,0.20133851669343397,0.16285309268483175,0.14545638833829205,0.14072497745739068,0.10077315304853265,0.12755001577699968
8.0,25.25,12,7,4,1418802300,41.899602111,-87.633308037,,,10.2,,,Credit Card,,2220.0,,5.05,0.2169233521424713,0.23559967694027278,0.06438494794529978,0.1481337074285979,0.14227457967582519,0.08294454105137691,0.10973919481615614
8.0,25.25,9,19,2,1378755900,41.899602111,-87.633308037,,,0.0,,,Cash,Northwest Management LLC,1800.0,,0.0,0.12578549331992878,0.32052724722693227,0.026580032040203462,0.0945734111263821,0.03323428340915232,0.23458345212016568,0.16471608075723548
8.0,24.65,4,1,7,1365815700,41.899602111,-87.633308037,42.001571027,-87.695012589,0.0,,,Cash,Taxi Affiliation Services,2400.0,2.0,0.0,0.21390438936014056,0.18796315587479073,0.13392715369125047,0.09793149700139972,0.1867313378450454,0.041611525704337356,0.13793094052303584
8.0,18.05,2,0,1,1423960200,41.899602111,-87.633308037,42.001571027,-87.695012589,7.6,,,Credit Card,,960.0,2.0,3.81,0.10955346988566614,0.20672579632185248,0.07073589936380784,0.0259301690560359,0.15496232882302016,0.25990738478397013,0.17218495176564733
8.0,23.65,8,1,3,1407200400,41.899602111,-87.633308037,42.001571027,-87.695012589,0.6,,,Cash,Taxi Affiliation Services,1440.0,2.0,0.0,0.19568944609103217,0.38989129782901616,0.08598185894352996,0.040850341011348275,0.029811458870202485,0.1941040962656135,0.06367150098925747
8.0,7.25,2,10,5,1456397100,41.899602111,-87.633308037,41.901206994,-87.676355989,0.1,,,Cash,Blue Ribbon Taxi Association Inc.,360.0,24.0,0.0,0.46972496373847433,0.22119632477254617,0.06437295563605037,0.007023097473255783,0.12152688515671373,0.07721529420740295,0.03894047901555661
8.0,9.65,2,5,1,1392529500,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,660.0,24.0,0.0,0.07756889755371181,0.14266293821130388,0.08219092262984488,0.011669107582827612,0.07571242031991293,0.2710783730266237,0.33911734067577515
8.0,7.05,8,1,2,1407115800,41.899602111,-87.633308037,41.901206994,-87.676355989,0.1,,,Credit Card,Blue Ribbon Taxi Association Inc.,300.0,24.0,3.0,0.35860549617271487,0.17196814741614644,0.031693394192313915,0.017872864958544236,0.08571998289305705,0.15081101276616543,0.18332910160105811
8.0,10.45,4,0,6,1429835400,41.899602111,-87.633308037,41.901206994,-87.676355989,3.2,,,Cash,Top Cab Affiliation,840.0,24.0,0.0,0.09647526848015749,0.3936129098936855,0.025312891899275138,0.0668136348153011,0.18390081191667076,0.11958719216930208,0.11429729082560784
8.0,17.45,5,0,1,1400976000,41.899602111,-87.633308037,41.901206994,-87.676355989,6.4,,,Cash,Dispatch Taxi Affiliation,1500.0,24.0,0.0,0.12114264364008949,0.2933238715805343,0.1577088524893862,0.155115959253471,0.09819400596147067,0.04950750608874254,0.12500716098630593
8.0,10.45,5,13,1,1431870300,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,900.0,24.0,1.0,0.1832451828406804,0.315252541915782,0.0045251502394696485,0.0019609143020402954,0.1658531174342869,0.15859017835951844,0.17057291490822254
8.0,8.25,4,7,5,1397113200,41.899602111,-87.633308037,41.901206994,-87.676355989,2.5,,,Cash,Taxi Affiliation Services,420.0,24.0,0.0,0.15112308650561923,0.2821669897686233,0.12037996769729498,0.019661073498157447,0.16950485539530685,0.19602850376340092,0.06113552337159741
8.0,4.85,6,4,5,1435204800,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Cash,Choice Taxi Association,240.0,24.0,0.0,0.2226176586586957,0.15932899547519852,0.04568340491418663,0.041531840554230336,0.20015789098616263,0.10361696795911306,0.22706324145241302
8.0,7.45,2,19,2,1423511100,41.899602111,-87.633308037,41.901206994,-87.676355989,2.1,,,Cash,,300.0,24.0,0.0,0.12036314033259127,0.3447939813502358,0.08758582950750943,0.13934691306262365,0.100681071010583,0.1573269406082898,0.04990212412816681
8.0,11.65,9,18,5,1411064100,41.899602111,-87.633308037,41.901206994,-87.676355989,3.1,,,Credit Card,Taxi Affiliation Services,1260.0,24.0,2.9,0.17887275716060158,0.11654509644180905,0.07044823485732285,0.05902301787784938,0.07346095832492855,0.1426868178278139,0.35896311750967463
8.0,7.85,3,11,4,1426676400,41.899602111,-87.633308037,41.901206994,-87.676355989,2.3,,,Credit Card,Taxi Affiliation Services,480.0,24.0,2.0,0.19571864784130108,0.1057547321443731,0.06887844075344836,0.003169902763166525,0.14704468078213326,0.28976480246443537,0.18966879325114228
8.0,8.85,2,20,1,1391372100,41.899602111,-87.633308037,41.901206994,-87.676355989,2.7,,,Cash,,600.0,24.0,0.0,0.1560721913231583,0.18601836305624866,0.27402648766048,0.009311702054304314,0.17664862155072736,0.07337843436812826,0.12454419998695314
8.0,7.25,3,6,2,1396246500,41.899602111,-87.633308037,41.901206994,-87.676355989,0.14,,,Cash,,480.0,24.0,0.0,0.17683016509395044,0.16833500022098777,0.09622322032999453,0.04344250052210754,0.26893656766280494,0.14525385324371634,0.10097869292643825
8.0,8.45,7,21,6,1405115100,41.899602111,-87.633308037,41.901206994,-87.676355989,0.1,,,Cash,Taxi Affiliation Services,660.0,24.0,0.0,0.1243959190434287,0.1709706642571221,0.18367927847074103,0.11435873518555514,0.1820689507453372,0.07521636627477496,0.14931008602304088
8.0,9.25,8,13,1,1439127000,41.899602111,-87.633308037,41.901206994,-87.676355989,0.1,,,Cash,Taxi Affiliation Services,660.0,24.0,0.0,0.19434954944168087,0.16059001156011649,0.09209769094515476,0.010125490872485439,0.25929104617136456,0.16977927403350393,0.11376693697569407
8.0,6.85,8,1,6,1377219600,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,300.0,24.0,0.0,0.12284547887160098,0.16570564073236618,0.10526694062177036,0.00016087734343390715,0.2240958704690331,0.06670005859097196,0.31522513337082336
8.0,10.45,4,2,3,1430187300,41.899602111,-87.633308037,41.901206994,-87.676355989,2.8,,,Cash,,780.0,24.0,0.0,0.23664341692978946,0.3148143983918372,0.08040551244927426,0.019294655057213835,0.07684742669476875,0.1493857720786853,0.12260881839843114
8.0,10.85,5,21,5,1369949400,41.899602111,-87.633308037,41.901206994,-87.676355989,3.1,,,Credit Card,Northwest Management LLC,900.0,24.0,2.45,0.09657852469246969,0.18000888142659863,0.22681306548743557,0.0577160991633081,0.1195890112192465,0.21803835794341075,0.10125606006753071
8.0,9.05,11,13,2,1384781400,41.899602111,-87.633308037,41.901206994,-87.676355989,3.0,,,Cash,,540.0,24.0,0.0,0.09737618925827676,0.385505852402891,0.03799960005127433,0.13010024063452721,0.17641983923808688,0.11703829460847703,0.055559983806466824
8.0,15.65,10,21,5,1445549400,41.899602111,-87.633308037,41.901206994,-87.676355989,4.0,,,Credit Card,Taxi Affiliation Services,1800.0,24.0,3.1,0.08325189127474679,0.30425477773524356,0.1253361330339988,0.11054464195745652,0.1545050775220615,0.08321171761636728,0.1388957608601255
8.0,10.05,1,3,6,1390535100,41.899602111,-87.633308037,41.901206994,-87.676355989,0.2,,,Cash,Blue Ribbon Taxi Association Inc.,600.0,24.0,0.0,0.19530336557621195,0.2531606924554987,0.032984152220360316,0.01296424054489482,0.2475930583972651,0.1796597702639426,0.07833472054182658
8.0,8.05,4,23,4,1398296700,41.899602111,-87.633308037,41.901206994,-87.676355989,1.9,,,Cash,,600.0,24.0,0.0,0.27943531937863947,0.24009586919650489,0.1542485580176621,0.02329129461079708,0.08714453547683963,0.14459173328570502,0.07119269003385192
8.0,8.85,11,22,3,1384901100,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Cash,Choice Taxi Association,480.0,24.0,0.0,0.3715689202632014,0.10715677227365318,0.07518637368611945,0.06821608924057358,0.18373479642356003,0.17561203960242439,0.018525008510467948
8.0,9.65,2,14,1,1423406700,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,780.0,24.0,0.0,0.22281917658970798,0.2890327820098069,0.05204716689698943,0.012456515388159662,0.09231424581967895,0.02492367072003611,0.3064064425756209
8.0,11.25,2,0,6,1423181700,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,720.0,24.0,2.8,0.1356129923010427,0.2449962771549713,0.03291443786911936,0.0022080311715725145,0.2802453913365018,0.2372818453562912,0.06674102481050122
8.0,6.05,3,21,2,1363641300,41.899602111,-87.633308037,41.901206994,-87.676355989,1.4,,,Credit Card,,240.0,24.0,2.0,0.17788162921255984,0.3081423519724016,0.09228363673193717,0.041613675788666885,0.07915365255250634,0.13594794731885088,0.16497710642307736
8.0,8.25,12,18,2,1451327400,41.899602111,-87.633308037,41.901206994,-87.676355989,2.5,,,Cash,,540.0,24.0,0.0,0.22915665470140004,0.3097163328574803,0.030839729770829386,0.008169127505285735,0.15701089684004052,0.11858729325266983,0.14651996507229417
8.0,10.05,6,14,2,1402324200,41.899602111,-87.633308037,41.901206994,-87.676355989,3.1,,,Cash,,600.0,24.0,0.0,0.21490719911310355,0.23002969817957628,0.04576995956225774,0.0034095632018069566,0.22923599423854932,0.19997340156463142,0.07667418414007478
8.0,11.65,5,10,4,1432721700,41.899602111,-87.633308037,41.901206994,-87.676355989,0.2,,,Credit Card,Taxi Affiliation Services,1140.0,24.0,2.3,0.1331615516301197,0.14988864336007549,0.13941920772181327,0.0055755395510453795,0.23073270609246146,0.19701887502670257,0.14420347661778218
8.0,9.5,6,3,5,1465443000,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,420.0,24.0,1.5,0.29322977094271296,0.4770267012491726,0.0470729199097282,0.0351004745458105,0.028857861353576413,0.043429685828532884,0.0752825861704667
8.0,8.25,7,21,2,1436823900,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,24.0,3.0,0.11283245501464,0.5006542389213965,0.04862572823523808,0.01640952103016809,0.054448533698635615,0.2545735100248468,0.012456013075074976
8.0,11.05,4,3,7,1429931700,41.899602111,-87.633308037,41.901206994,-87.676355989,3.1,,,Cash,,900.0,24.0,0.0,0.04988558359941875,0.24751447153680545,0.055524819972954116,0.07899216072153069,0.32023153510915914,0.14928500740643508,0.09856642165369703
8.0,8.05,5,16,4,1369843200,41.899602111,-87.633308037,41.878865584,-87.625192142,1.7,,,Cash,,660.0,32.0,0.0,0.19143643782305622,0.1912306299728618,0.20890924918624948,0.03557896058961591,0.17078670837021886,0.0891258764916138,0.11293213756638393
8.0,10.85,6,12,5,1403179200,41.899602111,-87.633308037,41.878865584,-87.625192142,2.7,,,Cash,,1080.0,32.0,0.0,0.22139625109548852,0.17869190136183036,0.08110674470470458,0.021946348507762305,0.15907681148820663,0.14559156177285573,0.19219038106915198
8.0,7.05,3,14,5,1426776300,41.899602111,-87.633308037,41.878865584,-87.625192142,1.6,,,Cash,KOAM Taxi Association,540.0,32.0,0.0,0.2097813377351285,0.23438998734562164,0.18093787668499967,0.09394732613551769,0.1319423784375009,0.027522099472875775,0.12147899418835585
8.0,7.05,11,3,3,1416884400,41.899602111,-87.633308037,41.878865584,-87.625192142,0.1,,,Cash,Taxi Affiliation Services,360.0,32.0,0.0,0.1396490764289375,0.36799547344312394,0.15797747137289825,0.05333064153824887,0.06428184399380416,0.14342923275016622,0.0733362604728211
8.0,9.85,3,14,5,1363874400,41.899602111,-87.633308037,41.878865584,-87.625192142,0.0,,,Cash,Taxi Affiliation Services,960.0,32.0,0.0,0.2627059545610948,0.2528900647113624,0.18018910568303478,0.08908384847331513,0.09476225390344319,0.025464874573872094,0.09490389809387749
8.0,5.25,3,9,6,1395999000,41.899602111,-87.633308037,41.878865584,-87.625192142,0.07,,,Credit Card,,300.0,32.0,2.0,0.3161189830126694,0.1529624906141799,0.03296118800783546,0.0366133608804155,0.15609873220725692,0.08041337551484197,0.22483186976280098
8.0,21.45,5,22,6,1399674600,41.899602111,-87.633308037,42.009622881,-87.670166857,9.6,,,Cash,Taxi Affiliation Services,1260.0,1.0,0.0,0.27846347602620636,0.17854902593740488,0.12443564401781328,0.14327931932798996,0.11700694073255753,0.10622811386024525,0.05203748009778273
8.0,21.65,7,21,1,1437945300,41.899602111,-87.633308037,42.009622881,-87.670166857,9.5,,,Credit Card,Taxi Affiliation Services,1200.0,1.0,4.3,0.12187381977547171,0.17506677326805295,0.2000715505181004,0.01835684654972186,0.06471683076836497,0.06986680892816886,0.3500473701921192
8.0,23.85,5,22,4,1369260900,41.899602111,-87.633308037,42.009622881,-87.670166857,0.0,,,Cash,Taxi Affiliation Services,1380.0,1.0,0.0,0.32942887115583536,0.08478006868887569,0.04224569908398957,0.014998722941961338,0.1697260204917403,0.08778019297778195,0.2710404246598157
8.0,15.05,12,2,4,1387333800,41.899602111,-87.633308037,41.900069603,-87.720918238,5.7,,,Cash,KOAM Taxi Association,1020.0,23.0,0.0,0.15549544029049103,0.17189979020588325,0.10612847106809556,0.0031852020480983103,0.23291944843313003,0.15101398089417883,0.17935766706012293
8.0,15.45,11,12,1,1447589700,41.899602111,-87.633308037,41.96581197,-87.655878786,6.3,,,Cash,Taxi Affiliation Services,840.0,3.0,0.0,0.18937328307918833,0.35356584770471067,0.09752563503681755,0.0075793014598715255,0.23701529500003138,0.045797173117855076,0.06914346460152551
8.0,32.25,12,12,2,1419249600,41.899602111,-87.633308037,41.96581197,-87.655878786,10.0,,,Cash,,3240.0,3.0,0.0,0.2762623808513824,0.23741816182595873,0.055803953176168486,0.039645060270701686,0.18347593205486407,0.06646937420536135,0.14092513761556316
8.0,14.85,9,4,1,1411274700,41.899602111,-87.633308037,41.96581197,-87.655878786,5.9,,,Cash,,660.0,3.0,0.0,0.14291103665337426,0.13243732312680512,0.2428396781035898,0.017062922204571226,0.0635530291304928,0.16696262445592505,0.2342333863252416
8.0,16.64,12,21,4,1419457500,41.899602111,-87.633308037,41.924347077,-87.734739754,6.8,,,Cash,,960.0,20.0,0.0,0.12188083501428731,0.2823028147020434,0.08620830005689775,0.17483636652267653,0.11974798966219953,0.11466592098476111,0.10035777305713446
8.0,17.85,6,6,7,1434782700,41.899602111,-87.633308037,41.938666196,-87.711210593,6.8,,,Cash,,1140.0,21.0,0.0,0.28540592686494304,0.1364020221649016,0.03320986565478853,0.04660809488517793,0.1548034525687359,0.32242207010305063,0.0211485677584024
